BOTTLE,20080509JAMSTEC
EXPOCODE,SECT,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDDPT,CTDDPT_FLAG_W,CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,FLUOR,FLUOR_FLAG_W,CHLORA,CHLORA_FLAG_W,CHLWELSH,CHLWELSH_W,PPHYTN,PPHYTN_FLAG_W,XMISS,XMISS_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,PH,PH_FLAG_W,PH_TMP,PH_SCALE,THETA,SIG0
,,,,,,,,UTC,DEG,DEG,M,M,,DBAR,,ITS-90,,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UG/L,,MG/CUM,,MG/CUM,,MG/CUM,,%TRANS,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,25_DEG,,DEG_C,,DEG C,KG/CUM
     49MR02K01, EQPAC,  C011,2,6,6,1,20020127,2359,-0.004,-174.7825,5359,61,2,61,2,28.742,2,35.391,2,-999,9,179.56,2,-999,9,0.7,1,0.27,2,0.36,2,0.22,2,87,1,1.59,2,2.44,2,0.57,2,0.38,2,2000.8,2,8.0706,2,25, TS,28.73,22.45
     49MR02K01, EQPAC,  C011,2,7,7,1,20020127,2359,-0.004,-174.7825,5359,71,2,71,2,28.739,2,35.394,2,-999,9,179.23,2,-999,9,0.7,1,0.32,2,0.4,2,0.22,2,87,1,1.57,2,2.46,2,0.59,2,0.38,2,2000.3,2,8.0697,2,25, TS,28.72,22.45
     49MR02K01, EQPAC,  C011,2,8,8,1,20020127,2359,-0.004,-174.7825,5359,80,2,81,2,28.736,2,35.4,2,-999,9,178.93,2,-999,9,0.7,1,0.26,2,0.33,2,0.19,2,87,1,1.62,2,2.5,2,0.6,2,0.4,2,2000.8,2,8.0691,2,25, TS,28.72,22.46
     49MR02K01, EQPAC,  C011,2,9,9,1,20020127,2359,-0.004,-174.7825,5359,90,2,91,2,28.735,2,35.404,2,-999,9,178.6,2,-999,9,0.6,1,0.28,2,0.34,2,0.19,2,87,1,1.62,2,2.53,2,0.6,2,0.4,2,2001.9,2,8.0687,2,25, TS,28.71,22.46
     49MR02K01, EQPAC,  C011,2,10,10,1,20020127,2359,-0.004,-174.7825,5359,100,2,100,2,28.717,2,35.419,2,-999,9,178.09,2,-999,9,0.5,1,0.22,2,0.3,2,0.22,2,87,1,1.63,2,2.64,2,0.6,2,0.41,2,2005,2,8.0672,2,25, TS,28.69,22.48
     49MR02K01, EQPAC,  C011,2,11,11,1,20020127,2359,-0.004,-174.7825,5359,120,2,121,2,28.431,2,35.509,2,-999,9,178.73,2,-999,9,0.3,1,0.11,2,0.15,2,0.12,2,88,1,1.66,2,3.4,2,0.34,2,0.46,2,2016.3,2,8.0602,2,25, TS,28.4,22.65
     49MR02K01, EQPAC,  C011,2,12,12,1,20020127,2359,-0.004,-174.7825,5359,151,2,152,2,23.173,2,35.511,2,-999,9,133.4,2,-999,9,0,1,0.01,2,0.01,2,0.01,2,88,1,4.29,2,11.07,2,0.06,2,0.86,2,2086.5,2,7.9364,2,25, TS,23.14,24.28
     49MR02K01, EQPAC,  C011,2,13,13,1,20020127,2359,-0.004,-174.7825,5359,200,2,201,2,15.035,2,35.109,2,-999,9,133.66,2,-999,9,0,1,0,2,0.01,2,0.02,2,88,1,11.22,2,17.1,2,0.03,2,1.21,2,2133.4,2,7.8077,2,25, TS,15,26.06
     49MR02K01, EQPAC,  C011,2,14,14,1,20020127,2359,-0.004,-174.7825,5359,10,2,10,2,28.953,2,35.392,2,35.392,2,179.91,2,195.91,2,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.95,22.37
     49MR02K01, EQPAC,  C011,2,15,15,1,20020127,2359,-0.004,-174.7825,5359,20,2,20,2,28.758,2,35.389,2,35.389,2,180.31,2,195.93,2,0.3,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.75,22.44
     49MR02K01, EQPAC,  C011,2,16,16,1,20020127,2359,-0.004,-174.7825,5359,31,2,31,2,28.746,2,35.389,2,35.388,2,180.57,2,196.36,2,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.74,22.44
     49MR02K01, EQPAC,  C011,2,17,17,1,20020127,2359,-0.004,-174.7825,5359,40,2,41,2,28.744,2,35.39,2,35.389,2,180.26,2,195.91,2,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.73,22.45
     49MR02K01, EQPAC,  C011,2,18,18,1,20020127,2359,-0.004,-174.7825,5359,50,2,50,2,28.744,2,35.39,2,35.389,2,179.88,2,196.06,2,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.73,22.45
     49MR02K01, EQPAC,  C011,2,19,19,1,20020127,2359,-0.004,-174.7825,5359,61,2,61,2,28.742,2,35.391,2,35.39,2,179.7,2,195.04,2,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.73,22.45
     49MR02K01, EQPAC,  C011,2,20,20,1,20020127,2359,-0.004,-174.7825,5359,70,2,71,2,28.738,2,35.394,2,35.395,2,179.19,2,195.17,2,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.72,22.45
     49MR02K01, EQPAC,  C011,2,21,21,1,20020127,2359,-0.004,-174.7825,5359,80,2,80,2,28.736,2,35.4,2,35.401,2,178.86,2,194.41,2,0.7,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.72,22.46
     49MR02K01, EQPAC,  C011,2,22,22,1,20020127,2359,-0.004,-174.7825,5359,90,2,90,2,28.735,2,35.404,2,35.404,2,178.63,2,194.37,2,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.71,22.46
     49MR02K01, EQPAC,  C011,2,23,23,1,20020127,2359,-0.004,-174.7825,5359,100,2,101,2,28.718,2,35.419,2,35.42,2,177.99,2,193.46,2,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.69,22.48
     49MR02K01, EQPAC,  C011,2,24,24,1,20020127,2359,-0.004,-174.7825,5359,120,2,121,2,28.417,2,35.505,2,35.5,2,178.58,2,194.87,2,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.39,22.65
     49MR02K01, EQPAC,  C011,2,25,25,1,20020127,2359,-0.004,-174.7825,5359,153,2,154,2,22.692,2,35.488,2,35.505,2,132.84,2,142.06,2,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.66,24.4
     49MR02K01, EQPAC,  C011,2,26,26,1,20020127,2359,-0.004,-174.7825,5359,200,2,202,2,15.034,2,35.108,2,35.098,2,133.47,2,141.27,2,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,26.05
     49MR02K01, EQPAC,  C011,2,27,27,1,20020127,2359,-0.004,-174.7825,5359,10,2,10,2,28.859,2,35.392,2,-999,9,180.15,2,-999,9,0.1,1,0.21,2,0.25,2,0.11,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.86,22.41
     49MR02K01, EQPAC,  C011,2,28,28,1,20020127,2359,-0.004,-174.7825,5359,21,2,21,2,28.76,2,35.389,2,-999,9,180.51,2,-999,9,0.3,1,0.17,2,0.27,2,0.22,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.75,22.44
     49MR02K01, EQPAC,  C011,2,29,29,1,20020127,2359,-0.004,-174.7825,5359,30,2,30,2,28.748,2,35.389,2,-999,9,180.51,2,-999,9,0.5,1,0.24,2,0.3,2,0.17,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.74,22.44
     49MR02K01, EQPAC,  C011,2,30,30,1,20020127,2359,-0.004,-174.7825,5359,40,2,41,2,28.744,2,35.39,2,-999,9,180.1,2,-999,9,0.6,1,0.3,2,0.37,2,0.21,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.73,22.45
     49MR02K01, EQPAC,  C011,2,31,31,1,20020127,2359,-0.004,-174.7825,5359,50,2,51,2,28.744,2,35.39,2,-999,9,179.94,2,-999,9,0.8,1,0.28,2,0.35,2,0.18,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.73,22.45
     49MR02K01, EQPAC,  C011,2,32,32,1,20020127,2359,-0.004,-174.7825,5359,60,2,61,2,28.742,2,35.391,2,-999,9,179.46,2,-999,9,0.7,1,0.31,2,0.39,2,0.22,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.73,22.45
     49MR02K01, EQPAC,  C011,2,33,33,1,20020127,2359,-0.004,-174.7825,5359,80,2,80,2,28.736,2,35.4,2,-999,9,178.66,2,-999,9,0.7,1,0.27,2,0.36,2,0.24,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.72,22.46
     49MR02K01, EQPAC,  C011,2,34,34,1,20020127,2359,-0.004,-174.7825,5359,100,2,101,2,28.718,2,35.419,2,-999,9,178.11,2,-999,9,0.6,1,0.22,2,0.29,2,0.19,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.69,22.48
     49MR02K01, EQPAC,  C011,2,35,35,1,20020127,2359,-0.004,-174.7825,5359,120,2,121,2,28.424,2,35.502,2,-999,9,178.66,2,-999,9,0.2,1,0.09,2,0.14,2,0.12,2,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.39,22.64
     49MR02K01, EQPAC,  C011,2,36,36,1,20020127,2359,-0.004,-174.7825,5359,51,2,51,2,28.743,2,35.39,2,-999,9,180.01,2,-999,9,0.8,1,0.26,2,0.32,2,0.17,2,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.73,22.45
     49MR02K01, EQPAC,  C010,1,0,0,1,20020128,2257,-0.0027,179.1277,5388,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
     49MR02K01, EQPAC,  C010,1,1,1,1,20020128,2257,-0.0027,179.1277,5388,20,2,20,2,29.564,2,35.11,2,-999,9,177.84,2,-999,9,0.2,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.56,21.96
     49MR02K01, EQPAC,  C010,1,2,2,1,20020128,2257,-0.0027,179.1277,5388,40,2,41,2,29.39,2,35.217,2,-999,9,173.06,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.38,22.1
     49MR02K01, EQPAC,  C010,1,3,3,1,20020128,2257,-0.0027,179.1277,5388,60,2,60,2,29.15,2,35.441,2,-999,9,168.43,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.14,22.35
     49MR02K01, EQPAC,  C010,1,4,4,1,20020128,2257,-0.0027,179.1277,5388,80,2,81,2,28.776,2,35.421,2,-999,9,168.29,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.76,22.46
     49MR02K01, EQPAC,  C010,1,5,5,1,20020128,2257,-0.0027,179.1277,5388,101,2,101,2,28.314,2,35.459,2,-999,9,165.35,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.29,22.64
     49MR02K01, EQPAC,  C010,1,6,6,1,20020128,2257,-0.0027,179.1277,5388,120,2,121,2,28.007,2,35.419,2,-999,9,159.56,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,27.98,22.72
     49MR02K01, EQPAC,  C010,1,7,7,1,20020128,2257,-0.0027,179.1277,5388,140,2,141,2,25.989,2,35.131,2,-999,9,141.12,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.96,23.15
     49MR02K01, EQPAC,  C010,1,8,8,1,20020128,2257,-0.0027,179.1277,5388,160,2,161,2,17.533,2,35.206,2,-999,9,130.07,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.51,25.55
     49MR02K01, EQPAC,  C010,1,9,9,1,20020128,2257,-0.0027,179.1277,5388,181,2,182,2,15.237,2,34.989,2,-999,9,132.28,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.21,25.92
     49MR02K01, EQPAC,  C010,1,10,10,1,20020128,2257,-0.0027,179.1277,5388,202,2,203,2,14.88,2,35.088,2,-999,9,134.04,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.85,26.07
     49MR02K01, EQPAC,  C010,1,11,11,1,20020128,2257,-0.0027,179.1277,5388,50,2,50,2,29.145,2,35.334,2,-999,9,167.82,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.13,22.27
     49MR02K01, EQPAC,  C010,1,12,12,1,20020128,2257,-0.0027,179.1277,5388,11,2,11,2,29.682,2,35.11,2,-999,9,178.01,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.68,21.92
     49MR02K01, EQPAC,  C010,1,13,13,1,20020128,2257,-0.0027,179.1277,5388,20,2,20,2,29.561,2,35.111,2,-999,9,177.87,2,-999,9,0.2,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.56,21.96
     49MR02K01, EQPAC,  C010,1,14,14,1,20020128,2257,-0.0027,179.1277,5388,31,2,31,2,29.52,2,35.138,2,-999,9,176.54,2,-999,9,0.4,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.51,22
     49MR02K01, EQPAC,  C010,1,15,15,1,20020128,2257,-0.0027,179.1277,5388,40,2,41,2,29.392,2,35.216,2,-999,9,172.83,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.38,22.1
     49MR02K01, EQPAC,  C010,1,16,16,1,20020128,2257,-0.0027,179.1277,5388,50,2,50,2,29.148,2,35.334,2,-999,9,167.68,2,-999,9,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.14,22.27
     49MR02K01, EQPAC,  C010,1,17,17,1,20020128,2257,-0.0027,179.1277,5388,60,2,60,2,29.152,2,35.439,2,-999,9,168.17,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.14,22.35
     49MR02K01, EQPAC,  C010,1,18,18,1,20020128,2257,-0.0027,179.1277,5388,70,2,70,2,29.043,2,35.458,2,-999,9,168.82,2,-999,9,0.4,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.03,22.4
     49MR02K01, EQPAC,  C010,1,19,19,1,20020128,2257,-0.0027,179.1277,5388,81,2,81,2,28.798,2,35.423,2,-999,9,168.47,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.78,22.46
     49MR02K01, EQPAC,  C010,1,20,20,1,20020128,2257,-0.0027,179.1277,5388,91,2,91,2,28.446,2,35.426,2,-999,9,167.06,2,-999,9,0.1,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.42,22.58
     49MR02K01, EQPAC,  C010,1,21,21,1,20020128,2257,-0.0027,179.1277,5388,101,2,101,2,28.31,2,35.458,2,-999,9,165.69,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.29,22.65
     49MR02K01, EQPAC,  C010,1,22,22,1,20020128,2257,-0.0027,179.1277,5388,120,2,121,2,28.006,2,35.419,2,-999,9,159.73,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,27.98,22.72
     49MR02K01, EQPAC,  C010,1,23,23,1,20020128,2257,-0.0027,179.1277,5388,10,2,10,2,29.67,2,35.11,2,-999,9,178.1,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.67,21.92
     49MR02K01, EQPAC,  C010,1,24,24,1,20020128,2257,-0.0027,179.1277,5388,21,2,21,2,29.562,2,35.11,2,-999,9,178.12,2,-999,9,0.2,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.56,21.96
     49MR02K01, EQPAC,  C010,1,25,25,1,20020128,2257,-0.0027,179.1277,5388,40,2,41,2,29.394,2,35.215,2,-999,9,172.82,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.38,22.1
     49MR02K01, EQPAC,  C010,1,26,26,1,20020128,2257,-0.0027,179.1277,5388,50,2,50,2,29.147,2,35.334,2,-999,9,167.82,2,-999,9,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.14,22.27
     49MR02K01, EQPAC,  C010,1,27,27,1,20020128,2257,-0.0027,179.1277,5388,61,2,61,2,29.153,2,35.439,2,-999,9,168.28,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.14,22.35
     49MR02K01, EQPAC,  C010,1,28,28,1,20020128,2257,-0.0027,179.1277,5388,81,2,81,2,28.783,2,35.42,2,-999,9,168.42,2,-999,9,0.2,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.76,22.46
     49MR02K01, EQPAC,  C010,1,29,29,1,20020128,2257,-0.0027,179.1277,5388,101,2,102,2,28.309,2,35.458,2,-999,9,165.68,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.29,22.65
     49MR02K01, EQPAC,  C010,1,30,30,1,20020128,2257,-0.0027,179.1277,5388,120,2,121,2,28.003,2,35.419,2,-999,9,159.59,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,27.97,22.72
     49MR02K01, EQPAC,  C010,1,31,31,1,20020128,2257,-0.0027,179.1277,5388,152,2,153,2,21.373,2,35.174,2,-999,9,129.99,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.34,24.53
     49MR02K01, EQPAC,  C010,1,32,32,1,20020128,2257,-0.0027,179.1277,5388,153,2,154,2,21.225,2,35.213,2,-999,9,129.71,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.2,24.6
     49MR02K01, EQPAC,  C010,1,33,33,1,20020128,2257,-0.0027,179.1277,5388,153,2,154,2,21.145,2,35.227,2,-999,9,129.78,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.12,24.64
     49MR02K01, EQPAC,  C010,1,34,34,1,20020128,2257,-0.0027,179.1277,5388,150,2,151,2,21.546,2,35.153,2,-999,9,130.3,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.52,24.47
     49MR02K01, EQPAC,  C010,1,35,35,1,20020128,2257,-0.0027,179.1277,5388,150,2,151,2,21.626,2,35.144,2,-999,9,130.17,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.6,24.44
     49MR02K01, EQPAC,  C010,1,36,36,1,20020128,2257,-0.0027,179.1277,5388,151,2,151,2,21.728,2,35.138,2,-999,9,130.15,2,-999,9,0,1,-999,9,-999,9,-999,9,88,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.7,24.41
     49MR02K01, EQPAC,  C010,2,0,0,1,20020129,26,0.017,179.1232,5401,-999,9,-999,9,29.7,2,-999,9,35.117,2,-999,9,193.93,2,-999,9,0.15,2,0.17,2,0.08,2,-999,9,0.87,2,0.03,2,0.06,2,0.2,2,1954.3,2,8.1181,6,25, TS,-999,-999
     49MR02K01, EQPAC,  C010,2,1,1,1,20020129,26,0.017,179.1232,5401,10,2,10,2,29.626,2,35.104,2,-999,9,179.05,2,194.95,2,0.1,1,0.16,2,0.19,2,0.08,2,87,1,0.88,2,0.03,2,0.06,2,0.2,2,1953.8,2,8.1187,2,25, TS,29.62,21.93
     49MR02K01, EQPAC,  C010,2,2,2,1,20020129,26,0.017,179.1232,5401,20,2,20,2,29.562,2,35.109,2,-999,9,179.13,2,194.88,2,0.2,1,0.18,2,0.22,2,0.1,2,87,1,0.92,2,0.07,2,0.09,2,0.19,2,1957.2,2,8.1177,2,25, TS,29.56,21.96
     49MR02K01, EQPAC,  C010,2,3,3,1,20020129,26,0.017,179.1232,5401,30,2,30,2,29.537,2,35.123,2,-999,9,178.45,2,194.05,2,0.3,1,0.14,2,0.26,2,0.27,2,87,1,0.94,2,0.16,2,0.17,2,0.21,2,1960.8,2,8.1148,2,25, TS,29.53,21.98
     49MR02K01, EQPAC,  C010,2,4,4,1,20020129,26,0.017,179.1232,5401,40,2,40,2,29.439,2,35.184,2,-999,9,175.21,2,191.23,2,0.5,1,0.25,2,0.33,2,0.22,2,87,1,1.04,2,0.48,2,0.54,2,0.26,2,1969.2,2,8.1041,2,25, TS,29.43,22.06
     49MR02K01, EQPAC,  C010,2,5,5,1,20020129,26,0.017,179.1232,5401,50,2,50,2,29.19,2,35.319,2,-999,9,169.05,2,184.72,2,0.6,1,0.27,2,0.41,2,0.36,2,87,1,1.36,2,1.48,2,1.41,2,0.37,2,1996,3,8.0785,2,25, TS,29.18,22.24
     49MR02K01, EQPAC,  C010,2,6,6,1,20020129,26,0.017,179.1232,5401,60,2,60,2,29.15,2,35.415,2,-999,9,168.94,2,184.3,2,0.6,1,0.26,2,0.37,2,0.29,2,87,1,1.31,2,1.81,2,1.51,2,0.4,2,1998.2,2,8.0768,2,25, TS,29.14,22.33
     49MR02K01, EQPAC,  C010,2,7,7,1,20020129,26,0.017,179.1232,5401,70,2,71,2,29.077,2,35.456,2,-999,9,169.73,2,185.09,2,0.4,1,0.19,2,0.3,2,0.27,2,87,1,1.28,2,1.82,2,1.26,2,0.41,2,2005.4,2,8.0755,2,25, TS,29.06,22.39
     49MR02K01, EQPAC,  C010,2,8,8,1,20020129,26,0.017,179.1232,5401,81,2,81,2,28.852,2,35.434,2,-999,9,168.95,2,184.07,2,0.2,1,0.12,2,0.13,2,0.06,2,88,1,1.36,2,2.78,2,1.69,2,0.45,2,2006.1,2,8.0631,2,25, TS,28.83,22.45
     49MR02K01, EQPAC,  C010,2,9,9,1,20020129,26,0.017,179.1232,5401,91,2,91,2,28.537,2,35.404,2,-999,9,167.34,2,182.62,2,0.1,1,0.06,2,0.07,2,0.04,2,88,1,1.57,2,3.8,2,1.01,2,0.49,2,2013.5,2,8.0481,2,25, TS,28.52,22.53
     49MR02K01, EQPAC,  C010,2,10,10,1,20020129,26,0.017,179.1232,5401,100,2,101,2,28.341,2,35.456,2,-999,9,166.42,2,181.22,2,0.1,1,0.04,2,0.05,2,0.03,2,88,1,1.68,2,4.5,2,0.9,2,0.52,2,2022.1,2,8.041,2,25, TS,28.32,22.63
     49MR02K01, EQPAC,  C010,2,11,11,1,20020129,26,0.017,179.1232,5401,121,2,121,2,27.965,2,35.424,2,-999,9,159.97,2,174.14,2,0,1,0.02,2,0.03,2,0.02,2,88,1,1.88,2,6.18,2,0.05,2,0.57,2,2028.6,2,8.028,2,25, TS,27.94,22.73
     49MR02K01, EQPAC,  C010,2,12,12,1,20020129,26,0.017,179.1232,5401,152,2,153,2,20.775,2,35.249,2,-999,9,129.28,2,137.47,2,0,1,0.01,2,0.01,2,0.02,2,88,1,6.23,2,11.82,2,0.05,2,0.87,2,2087.6,2,7.9021,2,25, TS,20.75,24.75
     49MR02K01, EQPAC,  C010,2,13,13,1,20020129,26,0.017,179.1232,5401,199,2,201,2,14.898,2,35.106,2,-999,9,134.24,2,141.75,2,0,1,0,2,0.01,2,0.02,2,88,1,10.68,2,17.22,2,0.03,2,1.22,2,2141.6,2,7.8075,2,25, TS,14.87,26.08
     49MR02K01, EQPAC,  C010,2,14,14,1,20020129,26,0.017,179.1232,5401,10,2,10,2,29.596,2,35.103,2,35.103,2,179.12,2,-999,9,0.1,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.59,21.94
     49MR02K01, EQPAC,  C010,2,15,15,1,20020129,26,0.017,179.1232,5401,20,2,20,2,29.561,2,35.109,2,35.109,2,178.91,2,-999,9,0.2,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.56,21.96
     49MR02K01, EQPAC,  C010,2,16,16,1,20020129,26,0.017,179.1232,5401,30,2,30,2,29.537,2,35.123,2,35.127,2,178.54,2,-999,9,0.3,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.53,21.98
     49MR02K01, EQPAC,  C010,2,17,17,1,20020129,26,0.017,179.1232,5401,40,2,40,2,29.435,2,35.187,2,35.204,2,175.28,2,-999,9,0.5,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.43,22.06
     49MR02K01, EQPAC,  C010,2,18,18,1,20020129,26,0.017,179.1232,5401,50,2,50,2,29.189,2,35.319,2,35.33,2,169.11,2,-999,9,0.6,1,-999,9,-999,9,-999,9,87,1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.18,22.24
